ID,mu,cg_1,cg_2,cg_3,cg_4,y
1,1.5700967628535833,-0.20156541880468545,0.08235819035638421,0.9755855556191033,0.7137184356827797,-0.8364081975464573
2,1.5601726479041074,0.22051742982737124,0.5864082167446842,1.0978605621312267,-0.34461356079917493,-2.7089919023532456
3,-0.1454426328534331,0.21892698049274473,0.12259004596537901,-0.5038782072942738,0.016918547982715748,0.3902262021681681
4,0.5783881528293765,-0.6850659428713897,0.14223568143056256,0.26837261359241843,0.8528458006777854,0.09261689453843266
5,-2.1853347341726868,-0.6522042820054219,-0.9199376929622944,-0.525822093775594,-0.08737066542937619,1.5031369530317062
6,-2.0595623035835153,-0.7495974200163007,-0.5579394170211219,-1.0931770495243431,0.3411515829782501,4.101178681895954
7,0.5907873105600338,-0.47189909902068317,-0.1056564228903939,0.2077919540223454,0.960550878448766,-1.3187208200638125
8,-0.3527497411424358,-0.693992895090435,-0.042811405126835955,0.23484011200680768,0.14921444706802905,-1.137544981670098
9,0.35107964319699003,0.29965532592119165,0.4160484141772758,-0.20484697953334466,-0.15977711736813438,0.45821480318668273
10,0.604634226419576,0.47642575335477966,0.9714363401945028,0.24219049987390256,-1.085418367003609,-0.2851158786116471
11,-0.3034145287441738,0.15212808587594967,-0.9324131769113317,0.303947150363408,0.17292341192780022,0.42879867167023605
12,-1.745281640249563,-0.8857638261950466,-0.9823966286872693,0.2348239145379426,-0.11194509990518961,-0.8422487076524563
13,-0.40404930124835575,-0.11637769584979728,0.027700916249249075,-0.23231845918955826,-0.08305406245824928,1.014375118637628
14,0.2577633213288447,-0.010644558400963636,0.24242738852284684,-0.8458323611463612,0.871812852353323,-0.0974260979463013
15,-0.20099198602517418,0.05639440822942074,-0.1234425060374795,0.09562149686303437,-0.22956538508014973,0.4381923534826902
16,-1.3231472351525018,-0.002889157532372233,-0.322727870347186,-0.525198825005017,-0.4723313822679266,0.466047461715472
17,-0.8334760230736833,-0.8226187766151388,-0.002896611545719907,0.5007266081278592,-0.5086872430406849,0.07005441982297202
18,0.020292483571703268,0.10655555540608702,-1.1074337549247883,0.693384661832125,0.32778602125827944,-1.3318363233940198
19,-0.5978345108066736,-0.48891264486718133,0.07202265107511786,0.18413780021149653,-0.3650823172261072,-0.2752384839421631
20,0.03546791180910895,-0.4388315500025932,-0.42557402896346275,0.49471452802940585,0.40515896274575974,-0.12629985851619094
21,-0.9848754739879264,-0.2804699302632124,0.0351920979886012,0.07054283979641329,-0.8101404815097277,1.7701006172662683
22,0.9996020811190167,-0.5586452849517131,0.5487390149507914,-0.2392528327182784,1.2487611838382167,-1.1753139123982173
23,1.3984197179111097,-0.29110764809444306,0.5344694235022475,0.25757816415780455,0.8974797783455012,-0.6511013355476862
24,-1.0557589927394284,-0.45898614769730867,-0.5548898497488869,-0.8231579194354157,0.7812749241421838,1.2188109392308204
25,0.3009179408433436,-0.14355430527100013,0.25402938619247245,-0.21627998256192676,0.4067228424837976,0.2423957632050902
26,-0.7757640175261803,0.4657297320163512,-0.23752333880572363,-0.16003439178187379,-0.8439360189549346,2.0501489935259887
27,-0.10279540388059741,-0.2831098068188558,-0.2820913992609468,0.2834648969264592,0.1789409052727461,-0.012622379451571224
28,0.09239366684223119,0.5403341988519971,0.37963440445631785,-0.251273863964582,-0.5763010725015019,0.14007887434313987
29,2.5850438395888684,1.1510683900145402,0.19535336273428963,0.6368529250521408,0.6017691617878975,-2.418187296789159
30,-1.3327789481918055,-0.6486231957286751,-0.02305971571051707,-0.8218647430669415,0.16076870631432874,1.3091812636535303
31,0.7251994501778832,0.5680562475042495,0.09920921365397944,-0.23658916716933104,0.2945231561889854,-1.5653301026038549
32,0.07496127177033417,0.2810257445541137,-0.1710098661171926,0.22566566040167613,-0.26072026706826296,-1.0641248482960113
33,-0.8860566430980641,-0.5011799863959043,0.07439924668313128,-0.4408873092807663,-0.01838859410452444,1.8115403851932361
34,0.22346812953079315,-0.0610526552754764,0.3729253845291098,0.07762360702747932,-0.16602820675031943,0.638207479766672
35,-0.5731423156213034,0.04031431052099771,-0.4181438186272538,-0.2684919706821924,0.07317916316714604,1.2309669589613195
36,-0.3140767341432339,-0.013103725653093354,-0.5310755116023579,-0.8695519300078964,1.0996544331201132,0.16755566580219364
37,0.3284193642749171,0.5437167279750741,0.49757973776644215,0.23570317617217532,-0.9485802776387746,-0.16178043508025614
38,-1.4442165940250182,-0.25940260314343805,-0.678307730213583,-0.0742538339564972,-0.4322524267115008,1.6228061621316268
39,1.007654255503203,-0.17434993847800304,0.362889721377526,0.3792289574185101,0.43988551518517033,-0.46709045889905315
40,1.6195899894690684,0.3071374441601353,-0.2598126482947306,0.01614770084883463,1.5561174927548287,-0.7185714625557155
41,1.4162842258845327,1.1437911660561562,-0.6533310431370771,1.2276156260936462,-0.30179152312819246,-3.525508027755764
42,0.0349663788226634,-0.06590017992774301,-0.6628613412583109,0.7316291187109916,0.03209878129772539,-1.1516154121280395
43,0.4604132559426259,-1.204841828906054,0.3793160924379635,0.42342479382478,0.8625141985859361,-0.7141665570368632
44,0.36214424092658326,-0.03177170145190511,-0.14986503587302133,0.7434859092136739,-0.1997049309621647,-0.42574420491891346
45,0.4011696312579607,-0.0924197030981822,0.1843228964319399,-0.3450765627172161,0.6543430006414191,-0.400821782755175
46,-0.8594260495659999,0.7306784425904941,-0.6278346974517584,0.06315707651315003,-1.0254268712178851,0.5975337352196919
47,-1.0638867823327303,-0.4561882594940596,-0.15336302231594667,-0.3140741317657377,-0.14026136875698603,1.470425295054196
48,-0.6369746886592232,-0.3530394148140738,-0.42481198769040607,0.1586713910941101,-0.017794677248852864,-0.33573685400109954
49,1.9623158013773299,0.7095781949677865,0.36751474539508294,0.08874324282480184,0.7964796181896588,-2.3840172735526313
50,-0.6659978817307505,-0.5585826878111205,0.35097931234587965,-0.39145975164457764,-0.0669347546209321,-0.1149905439541637
51,0.17751288172598106,0.4240073822273045,0.11612610170288681,-0.34881460863271396,-0.013805993571496512,-0.29748850618137107
52,0.29067572078643744,0.1466589692319846,0.43542256622172326,-0.1897802306324774,-0.10162558403479366,-1.180858096213748
53,-1.5722922504558237,-0.08143506148517175,-0.4272716982064425,-0.6714399729084415,-0.39214551785576834,2.443494572215513
54,-2.480251366323576,-0.15006175428696567,-0.8426385076983074,-0.7530659707540884,-0.734485133584214,2.9853945551618053
55,-1.0759909777100263,0.05850616276416805,0.11695124700092233,-0.7346832099023638,-0.516765177572753,2.607555933791289
56,-0.17795964354895372,0.5626236147615796,-0.7015148881014129,-0.2687896142201793,0.22972124401105976,1.65481222577259
57,-1.115823415279472,-0.15799854085657575,-0.3805475292149333,-0.6636066539701102,0.08632930876214767,0.7748723104897078
58,0.21209876082216697,0.07108386351209016,0.40696456365794526,-0.514775401425792,0.24882573507792385,0.20473958915371626
59,-0.7100944814683186,-1.4396167683562606,-0.2742591206667798,0.24719648590467008,0.7565849216500516,-0.32524095627032956
60,-0.24778890578823598,-0.9292579737697846,0.24337828261154124,-0.08435280217834568,0.5224435875483533,-0.8117454968103015
61,-0.5515128998432733,-0.12265143238598004,0.005060776687049226,-0.09163825192139158,-0.34228399222295114,0.7297100285241953
62,0.37126168624519684,-0.4936211412731127,0.30673273826495834,0.009344321066226624,0.5488057681871248,-0.22798106119741426
63,-0.9619423890053478,-0.3114569192221209,-0.29057744534794694,0.017441241684717473,-0.3773492661199982,-1.2407371150634785
64,-1.3058375129880209,-0.6270013939271424,-0.6575530350066937,-0.10925568646838112,0.0879726024141963,0.31102582889441854
65,1.3502906581794105,0.16925612291468659,0.03577164686388801,0.8147499767283493,0.3305129116724871,-3.4492873833471185
66,-0.5243853954313027,-0.48613517940780454,0.10184179790446861,-0.3920889233289002,0.25199690940093383,0.7944193595154654
67,-0.7595136302635991,0.020616838447897367,-0.7192484662148599,-0.16736601669973045,0.10648401420309474,1.587871870201991
68,0.043324982050329724,-0.4333098505285728,0.332842962409307,-0.5040330338668313,0.6478249040364271,1.1506389650768163
69,0.33810744578800767,0.047856470958575696,-0.25342759036594603,0.31983018826327403,0.22384837693210408,-1.9923219605758247
70,-1.2693615153262368,-1.138863869453145,0.3198546580936583,0.04312701316491328,-0.49347931713166227,0.9694407086609905
71,0.013916338271620088,-0.8846698040342439,0.7874192190922576,0.30028357584933735,-0.1891166526357313,-0.6515573381536031
72,-0.319221651708716,0.22523465928018233,-0.6251094905783012,-0.5023142746704515,0.5829674542598555,0.6748075369832642
73,-0.04996414131909574,0.35308488419743994,-0.22029063948562738,-0.631287962091455,0.4485295760605481,1.5471896755180903
74,0.7278720267974815,0.6757518719207698,0.3262014038505493,-0.5221069575394177,0.2480257085655798,-0.33422485381241285
75,-0.013564145690110219,-0.23187251459825325,-0.45735295814219695,0.3699607921545984,0.3057005348957412,-0.4523700136555413
76,-0.8433742632405541,0.18978731934080012,-0.3517937070653548,0.11488470278410985,-0.7962525783001091,-0.12530684107178588
77,0.3179547745008453,-0.07669651033761708,0.2278813389962764,0.2603717780339196,-0.09360183219173285,-0.5118478718908817
78,-1.103479891620274,-0.07128099232369613,-0.3990830462143319,-0.28747428271962855,-0.34564157036261756,1.7735441488078072
79,0.4797227258100231,-0.09923653243255637,-0.3271610420718958,0.34048235534438565,0.5656379449700898,-3.3143174170989727
80,-0.28268274758693224,0.5508558982394343,0.1443128230459284,-0.02616744460187876,-0.9516840242704162,1.7967688215486235
81,-0.7037288121448113,-0.1277209333464746,-0.5261832242882614,0.17508682361119488,-0.2249114781212708,-0.9571370975658104
82,-0.030925262901401334,0.0077558016486385245,-0.44339597087091603,0.40494504450637886,-0.00023013818550285392,-0.05581729949446519
83,0.4467784804670193,0.011953241964877459,0.31635346923603835,-0.39155632902117155,0.5100280982872748,-1.3751767326125934
84,1.4149575279851747,0.8859095430800866,0.29727379390437064,0.24918247778859554,-0.017408286787878785,-1.0949666700694356
85,0.218470151344612,-0.4522416623907965,-0.28339380255761093,0.06423676459729005,0.8898688516957299,-0.8043681279767071
86,-1.0950303328762705,-0.6237011709461358,0.11279775505003034,0.13915374299624497,-0.7232806599764098,0.993579590272674
87,-0.4710411453515616,0.4893780816891531,0.03205306285578241,-0.2130069311432867,-0.7794653587532108,1.3544267725859727
88,-0.9788761250846656,-0.7709980458129272,0.14614609668234707,-0.2500661458922054,-0.10395803006187995,0.4337382723774182
89,-0.5307316844517567,-0.8483038561191969,0.3215564774041922,-0.7340921686926043,0.7301078629558526,1.6396599988875868
90,-0.9911028809553697,0.16261751891269266,0.04517912499125207,-0.603034641070412,-0.5958648837889026,1.9457035711003485
91,0.040906166069147404,-0.468108268229811,0.8101958169054315,0.2629405936894474,-0.5641219762959199,-1.3228053394031043
92,1.3605910950407343,0.16758690903440648,0.5025736217108296,-0.20595929729055576,0.8963898615860539,-0.507661351128274
93,-0.013883318126201478,0.12527700823354365,0.16558908957549823,-0.1350507588723764,-0.16969865706286663,0.23009304489358587
94,-0.9156613762082112,-0.6242464644748089,-0.021986795510406096,0.003650634929759318,-0.27307875115275515,0.3131701388790311
95,0.19518326932371463,0.988439107114325,-0.7404293317199145,0.09307763260348359,-0.14590413867418006,-1.8800771737243416
96,-0.7389214732297458,-0.5894881834168033,-1.4166590254744431,0.5253692729080967,0.7418564627534034,-0.14403186154795788
97,-0.2727134186273832,-0.3188713451967021,0.20842787814218222,0.5010602409772635,-0.6633301925501265,-0.30371513114646775
98,-2.544565902309556,-0.45565715735120993,-0.7473553633693178,-0.285366936213614,-1.0561864453754142,0.9585886616828033
99,-0.17175538443281552,-0.050522903077812834,-0.10116276605610747,-0.15581932411711685,0.13574960881822173,-0.8123388713003589
100,0.5778111060354001,0.7404461771744609,-0.561880498476091,-0.5550181867351092,0.9542636140721391,-0.751826300780853
101,-0.8518782613416588,-0.45798022810083905,-0.5254800957669038,0.1741503690244719,-0.04256830649838682,0.2538543917903959
102,0.7078326859016241,0.5428838292256323,0.9087960441757902,-0.17888324329972605,-0.5649639442000729,-0.061437088364271836
103,-0.680870339311457,0.09615635706917079,0.11989958797483805,-0.5708548035284201,-0.3260714808270463,0.4372474603342103
104,0.27993640361815575,0.14377254699167052,0.07431573298193583,-0.08900272557012308,0.1508508492146729,0.6119186540215431
105,-0.2663419466286399,-0.7014908994595415,-0.3098627183755029,0.2697488954556279,0.4752627757507768,0.6753125735150214
106,0.2495772876728896,0.7637271766760502,-0.1012506829042448,-0.5470866686618212,0.13418746256290623,0.9898377815638129
107,1.504956281657801,0.025290714782331816,1.0995030199871896,-0.08086478875151296,0.46102733563979237,-2.046372170962558
108,-1.843294415941045,-0.02566613726558019,-1.6218548452968509,-0.12776687592294722,-0.06800655745566643,0.024434197708648825
109,-1.136325399146036,-0.6166717128950878,0.4033085394551518,-0.5870311620478694,-0.33593106365823056,0.9264532391017818
110,0.6021965355323432,-0.23716080373853143,0.20097252873272875,-0.014628143163945007,0.6530129537020903,-0.05524817472001295
111,0.5015328986727461,0.06643187159922981,0.49077876711290064,-0.032499937537135204,-0.023177802502247796,-0.9893539125748267
112,1.4288026797174147,1.3119622987667474,-0.2894717441803734,0.47818380715425474,-0.0718716820232139,-1.6284312600265498
113,-0.8127847363092711,-0.23294285850015617,-0.25616737150815616,0.05297719331044982,-0.37665169961140843,-0.30341731408459316
114,-2.7371025372653617,-0.6892925734186689,-0.7346180157476963,-1.1468760879589812,-0.16631586014001515,2.285497571241559
115,0.0030692056774304366,-0.13748168552109735,-0.9983094824249286,0.745196430852681,0.3936639427707746,-0.5540810742339228
116,0.6412573360411176,0.18591893901514092,-0.36741341770894254,0.06830156095391553,0.7544502537810036,-1.4701957066906146
117,0.498576731186646,0.31065969036019697,0.40368623522696234,0.11533225016467619,-0.33110144456518814,-0.5435536583248235
118,-0.07916145854020437,-0.112262396056027,0.5953215565619772,-0.18292465735438612,-0.37929596169176893,0.6840729124145788
119,-1.1389854133592736,-0.3963991281727839,-0.05101083672076853,-0.8472203194653537,0.1556448709996327,1.9250350637424458
120,-0.29032677073918534,-1.1217838826548987,0.16868760795848964,0.4832021379455585,0.1795673660116655,-2.2801760839117637
121,1.9654524828847035,0.4921491001094604,0.613194786435361,0.36448786212936046,0.4956207342105211,-2.228708894748905
122,-0.2479906398958076,-0.4568815426473496,-0.2876470891741435,-0.2682992925244059,0.7648372844500922,1.4083889786643433
123,-1.4126525515520292,-0.661065635459801,0.2171649880118905,-0.4386349009751489,-0.5301170031289699,0.9655849842112478
124,-0.1225433287292434,-0.4453684788635985,-0.11647355364114229,-0.2522132054685583,0.6915119092440554,0.00043821650710020726
125,-0.6060100080078625,-0.22017217266779998,0.10072939624863268,0.5193528236923259,-1.0059200552810217,-0.22465063497320634
126,1.2419886522714307,-0.35873652445334303,-0.262723090940213,0.7484502399095289,1.114998027755458,-0.41914120488602213
127,1.3060317262973757,0.35327778507522417,0.6227539582910427,-0.018519727339528728,0.34851971027063666,-1.8391296911232773
128,-0.8090771198304506,-0.7551217735190319,0.3136289207568811,-0.022360242752441355,-0.34522402431585847,1.7646250505631533
129,0.15019824492126893,-0.2806372738630509,-0.1564535730740264,0.2245859365349747,0.3627031553233714,-0.5991277738622182
130,1.1853881369909827,0.5465800286320348,1.596103777600343,-0.5072965706585264,-0.4499990985828688,-0.17518483371764756
131,-0.6516659565306981,0.6856122444692427,0.24770361422466705,-1.11862162438654,-0.4663601908380682,1.2103381861115252
132,0.3682528405179224,-0.12112602489880661,0.0679378371267042,0.3696837802333415,0.05175724805668361,-1.2244093734232784
133,0.8581347690858402,0.21198782270856578,-0.28491571078047173,0.44019809205105664,0.4908645651066899,-0.6683426492224895
134,-0.04421764286515162,-0.4362304356887339,0.5756332884259158,0.5228693376232058,-0.7064898332255394,-1.4036603755517025
135,-1.5066838310941906,-0.6427915727699434,0.28023203011929854,-0.5404429506164395,-0.6036813378271058,1.6949595108599604
136,-2.09132399255782,-0.6376968930189453,-0.5435844876671293,0.20944734264914855,-1.1194899545208927,4.482385533695408
137,-1.1582444378102712,0.2851634726127258,-0.2533232719276886,-1.0575745409416353,-0.13251009755367268,1.7302960348587804
138,1.4785268299837462,0.6990672172703143,0.19343370135516852,0.28387985810496313,0.30214605325329974,-1.5521077300942654
139,-0.48584696495456364,-0.6006468514238752,-0.2444775546817642,0.6257791500771894,-0.26650170892611386,0.04902595545031459
140,0.24433980367169922,-0.1613096545393107,0.7053346112782679,-0.4021446047550321,0.10245945168777429,-0.4088920806785378
141,-0.5645015990058175,-0.19531271486509938,0.309177590152112,-0.6253543556239016,-0.053012118668927216,2.4659021156637566
142,1.2146338889542188,0.179179305931781,0.5319559302600845,0.6128332565642428,-0.10933460380188952,-0.03887112336048055
143,-0.874768702829338,-0.5252644145932223,0.2938134665895198,0.33702925745070245,-0.9803470122763389,1.0818406728995646
144,-0.4856829202345875,-0.5631178941010699,-0.049917156484946046,0.4867768330423296,-0.3594247026909019,-0.22424695782459053
145,-1.3376523972267875,-0.4104783211676899,-1.242211854780563,0.6895098659679578,-0.37447208724649317,1.0657561499998247
146,0.7858609620227347,-0.3377082445820754,0.1174882857071053,0.24397328479605798,0.7621076361016458,-0.19077288451224944
147,-1.7193504045002768,-0.5874331123675419,0.03641422426308809,-0.15288095936939564,-1.0154505570264272,1.2093303601836924
148,-0.5579438713774694,-0.6710248728861322,-0.5277631670065782,0.13139968334609015,0.509444485169152,0.25873593619269025
149,-0.25610839180449546,-0.33247401587297104,-0.3776593867843314,0.039124972558112134,0.414900038294694,-0.11953318050168457
150,-1.2780413531166503,-0.9890802837580387,-0.3705793234349715,-0.6221985265125418,0.703816780588901,2.028551565170905
151,-1.6529034249919035,-1.0685513594959295,-0.781962168478172,0.6424625789798646,-0.44485247599766564,1.03057383295459
152,-0.5258438476320308,0.23881973367764545,-0.39767579175174256,-0.4297059566182331,0.06271816706029963,0.759869636380276
153,-1.1735279349274033,0.04157153542984224,-0.7220954969881135,-0.7332073919338794,0.24020341856474803,2.111705837470867
154,0.9221943075015779,0.44770147018965084,0.0685151072761891,0.30626921203808644,0.09970851799764976,-0.6786804570247682
155,1.3010617856925997,0.14978528707333816,0.03003643442696273,1.2569385017413612,-0.13569843754906163,-1.3568859852984223
156,0.419956823659533,-0.28042905445542254,0.04901829732240379,-0.22698962504836023,0.8783572058409138,-0.7713293249369512
157,-0.1734791832544671,0.045771917517683,0.010564088792669235,-0.330158871380001,0.10034368181518098,1.5201194388868844
158,0.8514003910477814,0.10893047488084612,-0.2005293681197904,0.3273075499441866,0.6156917343425398,-1.7984940392893645
159,0.6416310017314877,-0.1496507739483871,0.4123614958842083,0.7111218727208046,-0.33220159292513873,-1.2741622687303913
160,1.1786585252020676,-0.7468555790906776,0.7621764597864837,0.5654462799922193,0.5978913645140417,-1.484586092642496
161,2.2889848584053953,0.392323213318091,0.7605796513758927,-0.5294679376840554,1.6655499313954687,-1.4859060006578209
162,-0.4174294144435485,-0.38040307511205135,0.14811921683864013,-0.08918614878365884,-0.09595940738647867,0.1720842172036915
163,1.0641212457487952,0.5198635226691465,0.06937693933338024,0.22675303842746924,0.24812774531879986,-1.6966239097944589
164,0.049736226348094104,0.4414957771571254,0.3881564635437497,-0.4675562226994705,-0.31235979165330996,1.7474423613226364
165,1.111661808431864,-0.04627493819845699,1.15441943818645,0.2096206521260337,-0.20610334368216354,-1.8823144159636733
166,1.4546796742457775,0.6618712036686117,0.2835424275465357,0.0018859649891324604,0.5073800780414975,-0.2661292125705713
167,-1.1996819750846055,-0.12409234031521016,-0.399017836730086,-1.018129106458057,0.3415573084187481,1.6364644647981517
168,6.032295710045599e-5,0.07610373947041843,-0.42670717155158977,0.3176797969791687,0.03298395805910348,-1.7974401860968052
169,1.5274953289062225,-0.13735326184138796,0.2984307027883044,0.37951139615728524,0.9869064918020202,-1.3709901058976868
170,0.07742923906390081,-0.36999741495731514,-0.6678155827265054,0.26409299977808337,0.8511492369696373,-0.06014564925140234
171,1.652349329875476,-0.19439253854911626,1.2876480850903895,0.3515069942205045,0.2075867891136991,-1.4826137181656491
